pedido_id,cliente_id,data_pedido,valor_total,status_x,n_itens,transportadora_id,data_envio,data_entrega_prevista,data_entrega_real,atraso_dias,avaliacao_cliente,status_y,regiao_id,cidade,nome_x,tempo_medio_entrega_dias,taxa_atraso,nome_y,distancia_media_km,taxa_congestionamento,tempo_processamento,tempo_entrega_estimado,mes_pedido,dia_semana_pedido,fim_de_semana,atrasada,eficiencia_entrega,valor_total_scaled,tempo_processamento_scaled,tempo_entrega_estimado_scaled,distancia_media_km_scaled,taxa_congestionamento_scaled,metodo_pagamento_Cartão de Crédito,metodo_pagamento_Pix,metodo_pagamento_Transferência,estado_AL,estado_AM,estado_AP,estado_BA,estado_CE,estado_DF,estado_ES,estado_GO,estado_MA,estado_MG,estado_MS,estado_MT,estado_PA,estado_PB,estado_PE,estado_PI,estado_PR,estado_RJ,estado_RN,estado_RO,estado_RR,estado_RS,estado_SC,estado_SE,estado_SP,estado_TO
63,5,2023-06-02,4183.1,Entregue,5,8,2023-06-05,2023-06-12,2023-06-12,0,3,Entregue,5,Barbosa,Transportadora_H,4,0.11,Região_E,1444,1.96,3,7,6,4,0,0,1.0,0.7024263790281308,1.201790052718506,-0.8280166285934591,0.7172905970746474,0.8548536624717598,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
64,140,2023-04-09,1744.26,Entregue,1,8,2023-04-10,2023-04-17,2023-04-17,0,5,Entregue,4,Dias,Transportadora_H,4,0.11,Região_D,1204,1.87,1,7,4,6,1,0,1.0,-0.7318895611344262,-1.245847529192911,-0.8280166285934591,0.0490074320982676,0.5096132333828737,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
65,8,2023-06-22,1274.06,Entregue,3,7,2023-06-25,2023-07-04,2023-07-04,0,5,Entregue,1,Marques,Transportadora_G,5,0.28,Região_A,454,1.9,3,9,6,3,0,0,1.0,-1.008420762469665,1.201790052718506,-0.3783741476847113,-2.039377458452919,0.6246933764125018,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
66,45,2023-07-25,478.32,Entregue,1,8,2023-07-26,2023-07-31,2023-07-31,0,3,Entregue,2,Vargas,Transportadora_H,4,0.11,Região_B,1392,1.27,1,5,7,1,0,0,1.0,-1.4764065943507858,-1.245847529192911,-1.277659109502207,0.5724959113297651,-1.791989627209704,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
67,134,2023-07-16,2542.27,Entregue,2,5,2023-07-18,2023-07-27,2023-07-27,0,5,Entregue,5,Leão Verde,Transportadora_E,5,0.13,Região_E,1444,1.96,2,9,7,6,1,0,1.0,-0.2625687104803767,-0.0220287382372025,-0.3783741476847113,0.7172905970746474,0.8548536624717598,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
68,134,2023-12-01,2495.1,Entregue,3,5,2023-12-03,2023-12-12,2023-12-12,0,5,Entregue,5,Leão Verde,Transportadora_E,5,0.13,Região_E,1444,1.96,2,9,12,4,0,0,1.0,-0.2903100477134334,-0.0220287382372025,-0.3783741476847113,0.7172905970746474,0.8548536624717598,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69,61,2023-11-24,3011.9,Entregue,3,3,2023-11-26,2023-12-06,2023-12-06,0,5,Entregue,2,da Paz,Transportadora_C,8,0.2,Região_B,1392,1.27,2,10,11,4,0,0,1.0,0.013627265876637961,-0.0220287382372025,-0.15355290723033735,0.5724959113297651,-1.791989627209704,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
70,213,2023-12-26,3630.7,Entregue,5,8,2023-12-29,2024-01-05,2024-01-05,0,4,Entregue,5,da Paz,Transportadora_H,4,0.11,Região_E,1444,1.96,3,7,12,1,0,0,1.0,0.37755220714895993,1.201790052718506,-0.8280166285934591,0.7172905970746474,0.8548536624717598,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
71,289,2023-02-27,1354.46,Entregue,1,4,2023-03-02,2023-03-16,2023-03-16,0,3,Entregue,4,Pimenta,Transportadora_D,8,0.27,Região_D,1204,1.87,3,14,2,0,0,0,1.0,-0.9611363971201261,1.201790052718506,0.7457320545871583,0.0490074320982676,0.5096132333828737,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
72,168,2023-09-24,3401.52,Entregue,4,8,2023-09-25,2023-09-30,2023-09-30,0,4,Entregue,2,Cardoso Paulista,Transportadora_H,4,0.11,Região_B,1392,1.27,1,5,9,6,1,0,1.0,0.24276824134289865,-1.245847529192911,-1.277659109502207,0.5724959113297651,-1.791989627209704,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
73,263,2023-08-01,3089.87,Entregue,4,5,2023-08-04,2023-08-13,2023-08-13,0,4,Entregue,5,Barbosa,Transportadora_E,5,0.13,Região_E,1444,1.96,3,9,8,1,0,0,1.0,0.059482514213746694,1.201790052718506,-0.3783741476847113,0.7172905970746474,0.8548536624717598,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
74,2,2023-04-22,5218.02,Entregue,5,1,2023-04-25,2023-05-10,2023-05-10,0,3,Entregue,3,Castro,Transportadora_A,9,0.26,Região_C,1336,1.7,3,15,4,5,1,0,1.0,1.3110773166841612,1.201790052718506,0.9705532950415322,0.4165631728352765,-0.14250757711835713,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
75,17,2023-05-27,2482.19,Entregue,4,8,2023-05-29,2023-06-04,2023-06-04,0,4,Entregue,3,das Neves,Transportadora_H,4,0.11,Região_C,1336,1.7,2,6,5,5,1,0,1.0,-0.29790259941321623,-0.0220287382372025,-1.052837869047833,0.4165631728352765,-0.14250757711835713,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
76,42,2023-12-16,2623.53,Entregue,5,3,2023-12-18,2023-12-31,2023-12-31,0,3,Entregue,3,Martins de Vargas,Transportadora_C,8,0.2,Região_C,1336,1.7,2,13,12,5,1,0,1.0,-0.2147785670935167,-0.0220287382372025,0.5209108141327844,0.4165631728352765,-0.14250757711835713,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
77,12,2023-06-02,3645.45,Entregue,4,4,2023-06-03,2023-06-18,2023-06-18,0,3,Entregue,5,Sampaio da Mata,Transportadora_D,8,0.27,Região_E,1444,1.96,1,15,6,4,0,0,1.0,0.3862268886030109,-1.245847529192911,0.9705532950415322,0.7172905970746474,0.8548536624717598,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
78,97,2023-02-27,84.78,Entregue,1,1,2023-03-02,2023-03-13,2023-03-14,1,1,Entregue,2,Cavalcanti de Cavalcante,Transportadora_A,9,0.26,Região_B,1392,1.27,3,11,2,0,0,1,0.9166666666666666,-1.7078529766848352,1.201790052718506,0.07126833322403657,0.5724959113297651,-1.791989627209704,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
79,229,2023-11-03,548.77,Entregue,1,1,2023-11-06,2023-11-21,2023-11-21,0,3,Entregue,3,Teixeira de Brito,Transportadora_A,9,0.26,Região_C,1336,1.7,3,15,11,4,0,0,1.0,-1.434973963270251,1.201790052718506,0.9705532950415322,0.4165631728352765,-0.14250757711835713,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
80,29,2023-03-13,3183.65,Entregue,5,5,2023-03-14,2023-03-23,2023-03-23,0,5,Entregue,1,Duarte das Pedras,Transportadora_E,5,0.13,Região_A,454,1.9,1,9,3,0,0,0,1.0,0.11463584484160455,-1.245847529192911,-0.3783741476847113,-2.039377458452919,0.6246933764125018,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
81,212,2023-06-03,731.04,Entregue,3,7,2023-06-06,2023-06-15,2023-06-15,0,3,Entregue,5,Costa,Transportadora_G,5,0.28,Região_E,1444,1.96,3,9,6,5,1,0,1.0,-1.3277784250580562,1.201790052718506,-0.3783741476847113,0.7172905970746474,0.8548536624717598,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
82,196,2023-09-26,4348.05,Entregue,3,7,2023-09-28,2023-10-06,2023-10-11,5,2,Entregue,3,da Cruz,Transportadora_G,5,0.28,Região_C,1336,1.7,2,8,9,1,0,1,0.6153846153846154,0.7994357828142805,-0.0220287382372025,-0.6031953881390851,0.4165631728352765,-0.14250757711835713,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
83,116,2023-06-03,2363.13,Entregue,2,7,2023-06-06,2023-06-15,2023-06-15,0,5,Entregue,4,Moraes do Galho,Transportadora_G,5,0.28,Região_D,1204,1.87,3,9,6,5,1,0,1.0,-0.367923451882322,1.201790052718506,-0.3783741476847113,0.0490074320982676,0.5096132333828737,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
84,199,2023-05-05,3776.99,Entregue,3,6,2023-05-07,2023-05-25,2023-05-31,6,1,Entregue,4,Alves,Transportadora_F,10,0.21,Região_D,1204,1.87,2,18,5,4,0,1,0.75,0.46358740375323915,-0.0220287382372025,1.645017016404654,0.0490074320982676,0.5096132333828737,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
85,138,2023-07-13,4962.16,Entregue,5,4,2023-07-15,2023-07-25,2023-07-25,0,4,Entregue,2,Freitas de Martins,Transportadora_D,8,0.27,Região_B,1392,1.27,2,10,7,3,0,0,1.0,1.1606024694412127,-0.0220287382372025,-0.15355290723033735,0.5724959113297651,-1.791989627209704,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
86,8,2023-04-19,2250.77,Entregue,2,4,2023-04-20,2023-05-05,2023-05-05,0,3,Entregue,1,Marques,Transportadora_D,8,0.27,Região_A,454,1.9,1,15,4,2,0,0,1.0,-0.43400394057229963,-1.245847529192911,0.9705532950415322,-2.039377458452919,0.6246933764125018,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
87,145,2023-07-14,6688.57,Entregue,4,8,2023-07-16,2023-07-23,2023-07-23,0,5,Entregue,4,Silveira,Transportadora_H,4,0.11,Região_D,1204,1.87,2,7,7,4,0,0,1.0,2.1759283548031223,-0.0220287382372025,-0.8280166285934591,0.0490074320982676,0.5096132333828737,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88,164,2023-04-15,3961.24,Entregue,3,4,2023-04-18,2023-05-03,2023-05-03,0,3,Entregue,5,Pacheco,Transportadora_D,8,0.27,Região_E,1444,1.96,3,15,4,5,1,0,1.0,0.5719474076792659,1.201790052718506,0.9705532950415322,0.7172905970746474,0.8548536624717598,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
89,284,2023-10-27,6553.31,Entregue,5,7,2023-10-28,2023-11-03,2023-11-03,0,3,Entregue,2,Costa das Flores,Transportadora_G,5,0.28,Região_B,1392,1.27,1,6,10,4,0,0,1.0,2.0963800555844827,-1.245847529192911,-1.052837869047833,0.5724959113297651,-1.791989627209704,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
90,282,2023-12-02,3701.81,Entregue,3,6,2023-12-03,2023-12-22,2023-12-28,6,3,Entregue,1,Cassiano,Transportadora_F,10,0.21,Região_A,454,1.9,1,19,12,5,1,1,0.76,0.41937299346743906,-1.245847529192911,1.869838256859028,-2.039377458452919,0.6246933764125018,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
91,95,2023-10-05,1225.81,Entregue,1,2,2023-10-06,2023-10-11,2023-10-11,0,5,Entregue,4,Ribeiro da Mata,Transportadora_B,3,0.16,Região_D,1204,1.87,1,5,10,3,0,0,1.0,-1.0367972628193574,-1.245847529192911,-1.277659109502207,0.0490074320982676,0.5096132333828737,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92,4,2023-07-31,2526.85,Entregue,2,3,2023-08-03,2023-08-18,2023-08-23,5,2,Entregue,1,Almeida de Camargo,Transportadora_C,8,0.2,Região_A,454,1.9,3,15,7,0,0,1,0.75,-0.27163742831234056,1.201790052718506,0.9705532950415322,-2.039377458452919,0.6246933764125018,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93,31,2023-11-13,4587.55,Entregue,5,7,2023-11-16,2023-11-25,2023-11-30,5,3,Entregue,1,Rodrigues,Transportadora_G,5,0.28,Região_A,454,1.9,3,9,11,0,0,1,0.6428571428571429,0.9402890850681932,1.201790052718506,-0.3783741476847113,-2.039377458452919,0.6246933764125018,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
94,275,2023-05-27,138.76,Entregue,1,7,2023-05-30,2023-06-05,2023-06-05,0,3,Entregue,2,Gomes Grande,Transportadora_G,5,0.28,Região_B,1392,1.27,3,6,5,5,1,0,1.0,-1.676106583132993,1.201790052718506,-1.052837869047833,0.5724959113297651,-1.791989627209704,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95,50,2023-09-26,1201.44,Entregue,2,5,2023-09-29,2023-10-08,2023-10-08,0,4,Entregue,4,Costa da Prata,Transportadora_E,5,0.13,Região_D,1204,1.87,3,9,9,1,0,0,1.0,-1.05112960092344,1.201790052718506,-0.3783741476847113,0.0490074320982676,0.5096132333828737,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
96,41,2023-07-11,2808.5,Entregue,4,2,2023-07-13,2023-07-18,2023-07-18,0,5,Entregue,4,Carvalho,Transportadora_B,3,0.16,Região_D,1204,1.87,2,5,7,1,0,0,1.0,-0.10599512108973301,-0.0220287382372025,-1.277659109502207,0.0490074320982676,0.5096132333828737,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
97,48,2023-07-27,4481.13,Entregue,4,1,2023-07-30,2023-08-10,2023-08-10,0,3,Entregue,2,Monteiro,Transportadora_A,9,0.26,Região_B,1392,1.27,3,11,7,3,0,0,1.0,0.8777019935197115,1.201790052718506,0.07126833322403657,0.5724959113297651,-1.791989627209704,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
98,223,2023-11-27,3693.0,Entregue,3,4,2023-11-28,2023-12-12,2023-12-19,7,3,Entregue,4,Araújo,Transportadora_D,8,0.27,Região_D,1204,1.87,1,14,11,0,0,1,0.6666666666666666,0.41419170915488385,-1.245847529192911,0.7457320545871583,0.0490074320982676,0.5096132333828737,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
99,139,2023-01-24,703.35,Entregue,1,1,2023-01-27,2023-02-13,2023-02-20,7,2,Entregue,1,Costa da Praia,Transportadora_A,9,0.26,Região_A,454,1.9,3,17,1,1,0,1,0.7083333333333334,-1.3440633016317967,1.201790052718506,1.4201957759502801,-2.039377458452919,0.6246933764125018,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100,107,2023-10-28,1804.15,Entregue,2,3,2023-10-30,2023-11-14,2023-11-14,0,5,Entregue,1,Silveira,Transportadora_C,8,0.2,Região_A,454,1.9,2,15,10,5,1,0,1.0,-0.6966674138609946,-0.0220287382372025,0.9705532950415322,-2.039377458452919,0.6246933764125018,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
101,277,2023-06-19,4522.86,Entregue,4,2,2023-06-20,2023-06-25,2023-06-25,0,3,Entregue,4,Gomes,Transportadora_B,3,0.16,Região_D,1204,1.87,1,5,6,0,0,0,1.0,0.9022439906097144,-1.245847529192911,-1.277659109502207,0.0490074320982676,0.5096132333828737,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
102,204,2023-06-17,1644.69,Entregue,1,8,2023-06-19,2023-06-26,2023-06-26,0,5,Entregue,5,da Paz,Transportadora_H,4,0.11,Região_E,1444,1.96,2,7,6,5,1,0,1.0,-0.7904480718042469,-0.0220287382372025,-0.8280166285934591,0.7172905970746474,0.8548536624717598,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
103,222,2023-04-06,4868.71,Entregue,5,5,2023-04-07,2023-04-13,2023-04-13,0,5,Entregue,2,Campos,Transportadora_E,5,0.13,Região_B,1392,1.27,1,6,4,3,0,0,1.0,1.105643216432327,-1.245847529192911,-1.052837869047833,0.5724959113297651,-1.791989627209704,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
